stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
410000021975,,"Broadway / Burnthouse Lane",,54.932913568,-1.686440315,,,,,,
410000021030,,"Sunniside Gladeley Way",,54.924825578,-1.682852029,,,,,,
410000021031,,"Kingsway-Clover Hill",,54.92230767,-1.68218532,,,,,,
410000021032,,"Kingsway-Coronation Street",,54.922825285,-1.677406918,,,,,,
410000021005,,"Church Street-The Crescent",,54.920768744,-1.677907006,,,,,,
410000021006,,"Church Street-St Cuthbert's Road",,54.917760319,-1.682080722,,,,,,
410000021007,,"Marley Hill",,54.916591208,-1.685194322,,,,,,
410000020032,,"Church Street-Longfield Farm",,54.91497995,-1.691150233,,,,,,
410000020033,,"Lobley Hill Road-Schoolhouse Lane",,54.913633298,-1.698835149,,,,,,
410000020034,,"Lobley Hill Road-Strathmore Crescent",,54.913069158,-1.707013016,,,,,,
410000020035,,"Lobley Hill Road-Sacred Heart",,54.912418817,-1.709373084,,,,,,
410000020036,,"Byermoor Industrial Estate",,54.910833647,-1.711646163,,,,,,
4100008NC126,,"Newgate Street Wilkinson's",,54.971856014,-1.616028476,,,,,,
41000008NC91,,"Newcastle Central Station 'Stop E'",,54.968791542,-1.618838086,,,,,,
410000014048,,"Askew Road-Garage",,54.957118079,-1.618745501,,,,,,
410000014049,,"Askew Road West-Park",,54.955903295,-1.621099276,,,,,,
410000014105,,"Askew Road West-Oak Square",,54.955374348,-1.624399016,,,,,,
410000014078,,"Teams Gas Works",,54.956104262,-1.627983731,,,,,,
410000014079,,"Team Street-Gas Works Bridge Road",,54.955130405,-1.632802113,,,,,,
410000014925,,"Gas Works Bridge Road-Riverside Inn",,54.955567863,-1.637841797,,,,,,
410000014941,,"Kingfisher Court",,54.956963315,-1.641748777,,,,,,
410000014939,,"St Omers Road-Royal Hotel",,54.95815054,-1.648265742,,,,,,
410000014875,,"Handy Drive / Bus Depot",,54.95850181,-1.658007189,,,,,,
41000014METE,,"Metrocentre Interchange 'Stand E'",,54.958433125,-1.665628465,,,,,,
13001288B,,"Stanley Bus Station 'Stand B'",,54.869033862,-1.698777849,,,,,,
410000028510,,"Washington Arts Centre",,54.885794258,-1.520013294,,,,,,
410000028512,,"Biddick Lane-Fallowfield Way",,54.883333752,-1.520463379,,,,,,
410000027613,,"Vigo Lane-Sycamore Avenue",,54.882057659,-1.539042298,,,,,,
410000027617,,"Vigo Lane-Harwood Close",,54.881195954,-1.544070939,,,,,,
410000027619,,"Rickleton Village Centre",,54.879142245,-1.550016628,,,,,,
410000027627,,"Vigo Lane-Cricket Ground",,54.878860637,-1.554071983,,,,,,
410000027636,,"Washington Hospital",,54.88011043,-1.559185967,,,,,,
410000027623,,"Picktree Lane-Bonemill Lane",,54.876436056,-1.561968919,,,,,,
13002333F,,"Field House",,54.874756838,-1.562314378,,,,,,
13002334E,,"Picktree Village",,54.872513625,-1.563258065,,,,,,
13002338F,,"Picktree Lane Bus Depot",,54.860712635,-1.570317932,,,,,,
13002158K,,"Chester-le-Street South Burns 'Stop K'",,54.858743953,-1.57524582,,,,,,
13002147H,,"Bank Top",,54.861635862,-1.579920243,,,,,,
13002148H,,Corkershop,,54.863021254,-1.582959401,,,,,,
13002150H,,"The Falcon",,54.864739428,-1.586104419,,,,,,
13002151H,,"Plough Inn",,54.867859378,-1.594595392,,,,,,
13002140G,,"Pelton Schools",,54.872953548,-1.605172014,,,,,,
13002139G,,"Community Centre",,54.872430623,-1.610210412,,,,,,
13002138G,,Kingsway-Bridge,,54.871905219,-1.614531896,,,,,,
13002137G,,"Holy Trinity Church",,54.870822812,-1.618952013,,,,,,
13002136F,,"Pelton Aged Miners' Homes",,54.870372599,-1.621542892,,,,,,
13002123F,,"Newfield Edward Terrace",,54.867339395,-1.622895665,,,,,,
13002124F,,Pavilion,,54.862120747,-1.635485386,,,,,,
13002125F,,"Grange Villa Club",,54.861471695,-1.637812463,,,,,,
13002031H,,Crossroads,,54.862023143,-1.638913627,,,,,,
13002126H,,"Grange Villa Stone Row",,54.863824259,-1.640206232,,,,,,
13002127H,,"Council Yard",,54.867607255,-1.640110248,,,,,,
13002132A,,"West Pelton Twizell Road End",,54.870029598,-1.641802706,,,,,,
13002131H,,"St Paul's C of E Church",,54.872272193,-1.643496952,,,,,,
13002917A,,"Club-Slip Road",,54.875144524,-1.645435201,,,,,,
13002130G,,Club,,54.87566917,-1.646614997,,,,,,
13002129G,,"Station Road",,54.875966106,-1.649853932,,,,,,
13002128G,,"Station Cottages",,54.876468571,-1.652717123,,,,,,
13001309H,,"Beamish Museum Main Gates",,54.878755821,-1.657544517,,,,,,
13001860F,,"No Place Beamish Hills",,54.874297863,-1.660496421,,,,,,
13001613H,,"Beamish Mary Inn",,54.87294278,-1.664403578,,,,,,
13001547F,,"East Stanley Thatcher's Foot",,54.872722367,-1.675905676,,,,,,
13001505G,,"A693-Humber Hill",,54.872151454,-1.680896747,,,,,,
13001549G,,"East Stanley School",,54.872087299,-1.683857979,,,,,,
13001551G,,"North Durham Academy",,54.872293685,-1.690728401,,,,,,
13001288H,,"Stanley Bus Station 'Stand H'",,54.869257861,-1.698511292,,,,,,
4100024PARKS,,"Sunderland Interchange 'Stand K'",,54.902494343,-1.385045648,,,,,,
410000024S36,,"Hind Street",,54.905370558,-1.390507162,,,,,,
410000024359,,"Trimdon Street-Retail Park",,54.908455515,-1.394624984,,,,,,
410000024360,,"Trimdon Street-B&Q",,54.909809822,-1.395899266,,,,,,
410000024361,,"Trimdon Street-Enderby Road",,54.910771651,-1.401406532,,,,,,
410000024362,,"Pallion New Road-Queen Alexandra Bridge",,54.910868605,-1.404680663,,,,,,
410000024913,,"Alexandra Avenue-West Quay Road",,54.917204881,-1.408534079,,,,,,
410000024915,,"Alexandra Avenue-Business Centre",,54.918506623,-1.413834902,,,,,,
410000024805,,"Hylton Park Road",,54.91919362,-1.422187141,,,,,,
410000024801,,"Hylton Riverside Retail Park",,54.917506031,-1.430198763,,,,,,
410000024879,,"Hylton Riverside Retail Park",,54.917116902,-1.433464729,,,,,,
410000024196,,"Chaffinch Road",,54.918339132,-1.43541327,,,,,,
410000024188,,"East View",,54.918121141,-1.436851587,,,,,,
410000024189,,"Chaffinch Road",,54.917028694,-1.43769365,,,,,,
410000024190,,"Castletown Shops",,54.916656259,-1.44072527,,,,,,
410000024191,,"Brown Road",,54.915986501,-1.443604933,,,,,,
410000024807,,"Grange Road / St Margarets Avenue",,54.914945368,-1.44783115,,,,,,
410000024991,,"Castletown Ringway",,54.914857972,-1.450359457,,,,,,
410000024992,,"Ringway-Welwyn Close",,54.914565577,-1.45527723,,,,,,
410000023831,,"Ferryboat Lane-Business Park",,54.912060891,-1.455841382,,,,,,
410000023932,,"Pattinson Road-Mandarin Way",,54.903190694,-1.48883504,,,,,,
410000023955,,"Teal Farm",,54.896172972,-1.493289687,,,,,,
410000023976,,"Teal Farm",,54.895153894,-1.494581001,,,,,,
410000023155,,"Teal Farm Pattinson Road / Thornbridge",,54.897185133,-1.492497357,,,,,,
410000023931,,"Waterview Park 'Stand 3'",,54.902239043,-1.484792508,,,,,,
410000023153,,"Pattinson Road-Alston Road",,54.903336107,-1.489223073,,,,,,
410000023151,,"Washington District 15 Exit",,54.905266358,-1.490929774,,,,,,
410000023081,,"Barmston A1231 Slip Road",,54.905269443,-1.504731932,,,,,,
13001862B,,"Beamish Museum Entrance",,54.881507081,-1.658051144,,,,,,
410000023951,,"Peel Retail Park",,54.90644005,-1.503111167,,,,,,
4100023WASES,,"Washington Galleries 'Stand E'",,54.899417845,-1.53391663,,,,,,
410000023080,,"Barmston A1231 Slip Road",,54.905809949,-1.502853792,,,,,,
410000023929,,"Waterview Park 'Stand 1'",,54.902296194,-1.485555912,,,,,,
13001551C,,"North Durham Academy",,54.872520082,-1.691412318,,,,,,
13001550C,,"Burns Leisure Pool",,54.872362835,-1.689652654,,,,,,
13001549C,,"East Stanley School",,54.87227163,-1.685632982,,,,,,
13001505C,,"A693-Humber Hill",,54.872436432,-1.679912775,,,,,,
13001547B,,"East Stanley Thatcher's Foot",,54.873310582,-1.674077721,,,,,,
13001613D,,"Beamish Mary Inn",,54.873077788,-1.664480373,,,,,,
13001860B,,"No Place Beamish Hills",,54.874486269,-1.660385753,,,,,,
13001309D,,"Beamish Museum Main Gates",,54.878384838,-1.656643718,,,,,,
13002128C,,"Station Cottages",,54.876658081,-1.652996017,,,,,,
13002129C,,"Station Road",,54.875981292,-1.648887574,,,,,,
13002130C,,Club,,54.875693997,-1.645882323,,,,,,
13002917E,,"Club-Slip Road",,54.875126142,-1.645295107,,,,,,
13002132E,,"West Pelton Twizell Road End",,54.870956275,-1.642168473,,,,,,
13002127E,,"Council Yard",,54.867310066,-1.63989476,,,,,,
13002126D,,"Grange Villa Stone Row",,54.86351753,-1.639803895,,,,,,
13002125B,,"Grange Villa Club",,54.861677681,-1.637576936,,,,,,
13002124B,,Pavilion,,54.862459977,-1.634734533,,,,,,
13002123B,,"Newfield Edward Terrace",,54.867053288,-1.623365759,,,,,,
13002136B,,"Pelton Aged Miners' Homes",,54.870595651,-1.62102659,,,,,,
13002137B,,"Holy Trinity Church",,54.871187771,-1.617842218,,,,,,
13002138C,,Kingsway-Bridge,,54.872081627,-1.613486166,,,,,,
13002139B,,"Community Centre",,54.872849469,-1.609115556,,,,,,
13002140D,,"Pelton Schools",,54.873047476,-1.603659528,,,,,,
13002151D,,"Plough Inn",,54.86790384,-1.594454716,,,,,,
13002150D,,"The Falcon",,54.86538892,-1.586830042,,,,,,
13002149D,,"Pelaw Crescent-Conyers Avenue",,54.864060633,-1.584693611,,,,,,
13002147D,,"Bank Top",,54.862242287,-1.581175846,,,,,,
13002158J,,"Chester-le-Street South Burns 'Stop J'",,54.858678653,-1.574561089,,,,,,
13002338B,,"Picktree Lane Bus Depot",,54.861464932,-1.569593317,,,,,,
13002335B,,"Shields Road",,54.86319195,-1.567518453,,,,,,
13002334A,,"Picktree Village",,54.872343617,-1.56346248,,,,,,
13002333B,,"Field House",,54.874264455,-1.562833971,,,,,,
410000027635,,"Picktree Lane-Bonemill Lane",,54.876652564,-1.562200341,,,,,,
410000027622,,"Rickleton Picktree Lane / Vigo Lane",,54.880087533,-1.55783024,,,,,,
410000027620,,"Rickleton Village Centre",,54.879080784,-1.550406951,,,,,,
410000027618,,"Vigo Lane-Woodlands Surgery",,54.880227952,-1.547152301,,,,,,
410000027614,,"Vigo Lane-Laburnhum Avenue",,54.882486198,-1.54067403,,,,,,
410000028511,,"Washington Arts Centre",,54.886360808,-1.520115681,,,,,,
410000023152,,"Washington District 15 Exit",,54.906213177,-1.487424314,,,,,,
410000023832,,"Ferryboat Lane-Business Park",,54.912577828,-1.456895114,,,,,,
410000024876,,"Ringway-Tollerton Drive",,54.914604313,-1.455900681,,,,,,
410000024803,,"Castletown Ringway",,54.914903113,-1.450405641,,,,,,
410000024808,,"Grange Road / St Margarets Avenue",,54.915176307,-1.447235206,,,,,,
410000024193,,"Grange Road-Thompson Crescent",,54.915723128,-1.444965747,,,,,,
410000024194,,"Castletown Shops",,54.916658124,-1.441130848,,,,,,
410000024195,,"Castletown Chaffinch Road",,54.917083402,-1.437864491,,,,,,
410000024875,,"Castle View",,54.918592908,-1.435877746,,,,,,
410000024800,,"Hylton Riverside Retail Park",,54.91726962,-1.431528135,,,,,,
410000024804,,"Hylton Park Road",,54.918956582,-1.425263945,,,,,,
410000024914,,"Enterprise Park Royal Mail",,54.918920368,-1.415779023,,,,,,
410000024912,,"Alexandra Avenue-North Quay Road",,54.918047684,-1.409988192,,,,,,
410000024185,,"Queen Alexandra Bridge North End",,54.91704429,-1.405088759,,,,,,
410000024396,,"Pallion New Road-Queen Alexandra Bridge",,54.910908795,-1.403712997,,,,,,
410000024397,,"Trimdon Street-Enderby Road",,54.910875485,-1.400593898,,,,,,
410000024398,,"Trimdon Street-B&Q",,54.910016262,-1.395849383,,,,,,
410000024399,,"Trimdon Street-Retail Park",,54.908588515,-1.394264256,,,,,,
410000024S35,,"St Michaels Way",,54.906456821,-1.390288008,,,,,,
410000024296,,"Stockton Road",,54.900814712,-1.385211579,,,,,,
410000024825,,"Burdon Road-Civic Centre",,54.901245018,-1.381462406,,,,,,
410000024S37,,"Sunderland Winter Gardens 'Stop 37'",,54.903616628,-1.381301307,,,,,,
410000024S18,,"Sunderland Fawcett Street 'Stop 18'",,54.90591881,-1.381624729,,,,,,
410000024020,,Wheatsheaf,,54.915549459,-1.382834327,,,,,,
410000024021,,"Newcastle Road-Crozier Street",,54.91994794,-1.385419294,,,,,,
410000024022,,"Newcastle Road-Newbridge Avenue",,54.92205683,-1.386619747,,,,,,
410000024023,,"Newcastle Road-Monkwearmouth Hospital",,54.92415625,-1.38772685,,,,,,
410000024024,,"Fulwell The Grange",,54.926552425,-1.388876382,,,,,,
410000024025,,"Newcastle Road-Penrith Road",,54.932172367,-1.391350634,,,,,,
410000017034,,"Newcastle Road-Herbert Terrace",,54.934341261,-1.393783809,,,,,,
410000017035,,"Newcastle Road-Nine Wells Gardens",,54.936439402,-1.400089051,,,,,,
410000017036,,"Sunderland Road-Greyhound Stadium",,54.938925035,-1.408527647,,,,,,
410000017037,,"Sunderland Road-Ferndale Lane",,54.943429407,-1.423962822,,,,,,
410000017038,,"East Boldon Black's Corner",,54.944521242,-1.428724171,,,,,,
410000017039,,"Front Street-Grey Horse",,54.945111576,-1.433898716,,,,,,
410000017040,,"East Boldon Black Bull",,54.945704855,-1.439760271,,,,,,
410000017041,,"Western Terrace-Aviemore Road",,54.945406406,-1.445228368,,,,,,
410000017042,,"Addison Road",,54.944225549,-1.45036497,,,,,,
410000017043,,"West Boldon Bank Top",,54.942779278,-1.452476464,,,,,,
410000016103,,"West Boldon Rectory Bank Top",,54.944145143,-1.456469883,,,,,,
410000016104,,"North Road-Wilfred Street",,54.946631267,-1.459808495,,,,,,
410000016105,,"Boldon ASDA",,54.948852987,-1.462307959,,,,,,
410000016106,,"North Road-Hedworth House",,54.950628503,-1.463486493,,,,,,
410000016107,,"Hedworth Lane-Donkins Street",,54.953449386,-1.465338276,,,,,,
410000016108,,"Hedworth Lane-Fawley Close",,54.952430244,-1.468599506,,,,,,
410000016109,,"Hedworth Lane-West View",,54.953646182,-1.471300386,,,,,,
410000016191,,"Hedworth Heron Foods",,54.956698575,-1.476850731,,,,,,
410000016192,,"Calf Close Lane Shops",,54.959315254,-1.479331033,,,,,,
410000016193,,"Calf Close Lane-Fellgate Metro",,54.959063449,-1.483503904,,,,,,
410000016194,,"Calf Close Lane-Prince of Wales",,54.959345674,-1.488622547,,,,,,
410000016093,,"York Avenue / Prudhoe Grove",,54.962655918,-1.491547933,,,,,,
410000016094,,"York Avenue / Valley View",,54.96606573,-1.492504522,,,,,,
410000016095,,"York Avenue-The Crescent",,54.967954386,-1.492871224,,,,,,
410000016096,,"Bede Burn Road-Wood Terrace",,54.969976853,-1.493001964,,,,,,
410000016097,,"Bede Burn Road-Rede Street",,54.971665476,-1.492808869,,,,,,
410000016098,,"Bede Burn Road-Social Club",,54.975434512,-1.49371439,,,,,,
410000016099,,"Park Road / Mayfield Medical Centre",,54.977923877,-1.495917297,,,,,,
410000010540,,"Albert Road",,54.978527524,-1.494128593,,,,,,
41000010JARA,,"Jarrow Bus Station 'Stand A'",,54.97968644,-1.491895346,,,,,,
410000016084,,"Albert Road",,54.978323511,-1.494771741,,,,,,
410000016085,,"Park Road / Mayfield Medical Centre",,54.977464305,-1.495610577,,,,,,
410000016086,,"Bede Burn Road-Social Club",,54.975226992,-1.493513903,,,,,,
410000016087,,"Bede Burn Road-Field Terrace",,54.972204301,-1.492723974,,,,,,
410000016088,,"Bede Burn Road-Butchers Bridge Road",,54.970011625,-1.492720352,,,,,,
410000016089,,"York Avenue-Penshaw View",,54.967952954,-1.492527602,,,,,,
410000016090,,"York Avenue / Valley View",,54.965749791,-1.492164882,,,,,,
410000016091,,"York Avenue-Langley Terrace",,54.962825474,-1.491264669,,,,,,
410000016092,,"York Avenue-Roman Road",,54.960736638,-1.490307164,,,,,,
410000016187,,"Calf Close Lane-Prince of Wales",,54.959127978,-1.488141197,,,,,,
410000016912,,"Calf Close Lane-Fellgate Metro",,54.958960585,-1.48467646,,,,,,
410000016188,,"Calf Close Lane-Trent Avenue",,54.959266475,-1.482642387,,,,,,
410000016189,,"Calf Close Lane Shops",,54.959257393,-1.4784104,,,,,,
410000016190,,"Hedworth Heron Foods",,54.956706553,-1.476616392,,,,,,
410000016124,,"Hedworth Lane-West View",,54.953203228,-1.470697241,,,,,,
410000016125,,"Hedworth Lane-Front Street",,54.952722681,-1.467658804,,,,,,
410000016126,,"North Road-Hedworth Lane",,54.95344217,-1.463698862,,,,,,
410000016127,,"North Road-Hedworth House",,54.950897527,-1.463358004,,,,,,
410000016935,,"Boldon ASDA Cotswold Lane",,54.949546482,-1.462657802,,,,,,
410000016128,,"Boldon ASDA North Road",,54.947343157,-1.460251702,,,,,,
410000016129,,"North Road-Boldon Drive",,54.944677608,-1.456977866,,,,,,
410000016130,,"West Boldon Rectory Bank Top",,54.943647782,-1.455774113,,,,,,
410000017024,,"West Boldon Bank Top",,54.942803915,-1.453959104,,,,,,
410000017025,,"West Boldon Bank Top",,54.942895672,-1.452381221,,,,,,
410000017026,,"Western Terrace-Mill Villas",,54.945008955,-1.448730731,,,,,,
410000017027,,"Western Terrace-Hardie Drive",,54.945588335,-1.443742786,,,,,,
410000017028,,"Front Street-Black Bull",,54.945698736,-1.438433387,,,,,,
410000017029,,"Front Street-Grey Horse",,54.945062794,-1.433072009,,,,,,
410000017030,,"East Boldon Black's Corner",,54.94421509,-1.42668349,,,,,,
410000017031,,"Sunderland Road-Green Lane",,54.943070818,-1.422250803,,,,,,
410000017032,,"Sunderland Road-Greyhound Stadium",,54.938750052,-1.407656125,,,,,,
410000017033,,"Newcastle Road-Nine Wells Gardens",,54.936456218,-1.399854683,,,,,,
410000017927,,"Newcastle Road-Herbert Terrace",,54.934865389,-1.394369004,,,,,,
410000017012,,"Newcastle Road-Haversham Park",,54.933937944,-1.39219797,,,,,,
410000024026,,"Newcastle Road-Cairns Road",,54.93099031,-1.390385313,,,,,,
410000024027,,"Fulwell The Grange",,54.926676971,-1.38862483,,,,,,
410000024028,,"Newcastle Road-Monkwearmouth Hospital",,54.924218286,-1.387554274,,,,,,
410000024029,,"Newcastle Road-Wearmouth Drive",,54.920748855,-1.385641119,,,,,,
410000024030,,"Newcastle Road-Lochmaren Terrace",,54.917953719,-1.383795996,,,,,,
410000024031,,"Newcastle Road-Tesco",,54.916592519,-1.382958774,,,,,,
410000024906,,Wheatsheaf,,54.91432502,-1.382385075,,,,,,
410000024S01,,"St Mary's Boulevard / City Hall",,54.908103899,-1.38366564,,,,,,
410000024S34,,"St Mary's Boulevard",,54.907658462,-1.387992735,,,,,,
4100024PARQS,,"Sunderland Interchange 'Stand Q'",,54.902803171,-1.385695927,,,,,,
4100024PARPS,,"Sunderland Interchange 'Stand P'",,54.902828631,-1.385399237,,,,,,
3100Y93963A,,"Hexham Bus Station 'Stand A'",,54.970320562,-2.095786847,,,,,,
3100Y941639,,"Hexham General Hospital",,54.97021582,-2.091787708,,,,,,
3100Y946639,,Woodlands,,54.969861566,-2.084648319,,,,,,
3100Y952638,,"Eastwood Grange",,54.969507547,-2.076478112,,,,,,
3100Y957638,,"Mole Country Store",,54.969143905,-2.068464235,,,,,,
3100Y961639,,Widehaugh,,54.97004607,-2.061873886,,,,,,
3100Y967639,,"Dilston Park",,54.970328967,-2.052736213,,,,,,
3100Y978636,,"Main Road",,54.967280097,-2.03498843,,,,,,
3100Y983638,,Cemetery,,54.969160303,-2.026836309,,,,,,
3100Y987640,,"Corbridge Bridge End",,54.970545368,-2.02082324,,,,,,
3100Y988644,,"Corbridge Market Square",,54.974535322,-2.020341039,,,,,,
3100Y989644,,"Corbridge Hill Street",,54.974589481,-2.018856943,,,,,,
3100Y989637,,"Corbridge Station Road",,54.968398036,-2.018572843,,,,,,
3100Y993632,,"Reivers End",,54.963573193,-2.012869988,,,,,,
3100Y996630,,"Farnley Grange",,54.962198757,-2.007622046,,,,,,
3100Z000628,,"Clydesdale Cottage",,54.960491624,-2.001125089,,,,,,
3100Z005625,,"Farnley Gate",,54.957633854,-1.993473263,,,,,,
3100Z008621,,"Beauclerc Road End",,54.954191802,-1.988805081,,,,,,
3100Z011617,,"Riding Grange",,54.950425847,-1.982529686,,,,,,
3100Z018615,,"Riding Mill The Wellington",,54.947611326,-1.972508057,,,,,,
3100Z021615,,"The Old Orchard",,54.948176171,-1.967262007,,,,,,
3100Z036616,,"Low Shilford",,54.948627177,-1.946559757,,,,,,
3100Z046613,,"Broomleyhope Wood",,54.945976602,-1.929562597,,,,,,
3100Z051612,,"Bywell Road Rnd",,54.945944253,-1.920773522,,,,,,
3100Z054612,,"Stocksfield Station",,54.946355267,-1.917228927,,,,,,
3100Z057615,,"Broomley First School",,54.948328167,-1.911432771,,,,,,
3100Z062612,,Cottages,,54.946112142,-1.904272036,,,,,,
3100Z065613,,"Branch End Garage",,54.947031103,-1.897883749,,,,,,
3100Z070617,,"West Mickley",,54.950405773,-1.891412379,,,,,,
3100Z075620,,Crossroads,,54.953382628,-1.884268714,,,,,,
3100Z077622,,"Masonic Hall",,54.954196619,-1.880378382,,,,,,
3100Z083625,,"Eltringham Road",,54.957054319,-1.871625199,,,,,,
3100Z084625,,"Dene Terrace",,54.95755435,-1.868625383,,,,,,
3100Z087626,,"Prospect Terrace",,54.958054273,-1.865594261,,,,,,
3100Z090628,,Cemetery,,54.960356673,-1.859339854,,,,,,
3100Z093629,,"West Road",,54.9612494,-1.854323623,,,,,,
3100Z095630,,"Prudhoe Front Street",,54.961561245,-1.852104838,,,,,,
3100Z097629,,"Prudhoe Front Street",,54.961368258,-1.848622902,,,,,,
